Revenue,Revenue Growth,SG&A Expense,Operating Expenses,Operating Income,EPS,Weighted Average Shs Out,Gross Margin,EBITDA Margin,EBIT Margin,Free Cash Flow margin,Cash and cash equivalents,Cash and short-term investments,Receivables,"Property, Plant & Equipment Net",Total non-current assets,Payables,Retained earnings (deficit),Total shareholders equity,Net Debt,Other Assets,Depreciation & Amortization,Investing Cash flow,Financing Cash Flow,Net cash flow / Change in cash,priceSalesRatio,returnOnAssets,returnOnEquity,fixedAssetTurnover,assetTurnover,currentRatio,cashRatio,daysOfInventoryOutstanding,daysOfPayablesOutstanding,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,Net Income per Share,Book Value per Share,Tangible Book Value per Share,Earnings Yield,Income Quality,Capex to Depreciation,Working Capital,Tangible Asset Value,Net Current Asset Value,Receivables Turnover,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Weighted Average Shares Growth,Operating Cash Flow growth,Free Cash Flow growth,Receivables growth,Asset Growth,Book Value per Share Growth,SG&A Expenses Growth,class
0.008100186373990475,0.040924766562054585,0.010293861519875738,0.013536350030738298,0.021364456752410575,0.701020867737577,0.009815566322746008,0.960536942049547,0.7420957558906609,0.5902154410385371,0.9985347314050169,0.00485878535972729,0.014623430117815922,0.006771650168384528,0.0012193957635483921,0.001566565409196795,0.0016775873174921271,0.3087233479420748,0.01994053069618852,0.6731934250864262,0.10933954947335779,0.00180372857049736,0.6225911375364596,0.9216488736070781,0.7040250499030054,0.003051038860790482,0.3277370402876476,0.7499465325534068,0.0010922816251262805,0.14363132907966475,0.06893810789910684,0.01696616442015715,0.038340777516265294,0.00024634892427502183,3.7171271908595946e-06,0.017346647580901285,1.1459693662247026e-06,0.3075425657621428,0.10601544090882967,0.04360024289461866,0.9034851479233974,0.3427783463279897,0.22660809850033897,0.661139505828555,0.008119192553482585,0.6210088423160417,0.03273162857661449,0.7043250275608941,0.08621839624693065,0.7324985163865231,0.3893438297336684,0.5752135593220339,0.001636415842741454,0.7267950044920578,0.1754515635226187,0.047936442131747484,0.24718927053824366,0.43733777290097997,0.26519251584969844,0
0.01409857866300194,0.03437977743804886,0.01676269210146611,0.005055231469828067,0.022629726140055387,0.6982435069809338,0.007611973025596752,0.913456291607552,0.7420913284868019,0.5901756404744811,0.9978445298424773,0.00691700556186831,0.0069525970336702355,0.010511460353097255,0.015209217275919541,0.007757873763791352,0.014401839393071858,0.30623504820534714,0.014814085347510752,0.69444277607462,0.12112326910346188,0.008425526367251156,0.6401855732555531,0.916339637080289,0.7027190249936743,9.40293272241043e-05,0.32830484854776354,0.7503930132929993,0.00015242379339603087,0.15747618279770628,0.016054544166171154,0.004968527328663961,0.034193926925355604,0.0012150712960127177,3.524343575914923e-06,0.014788443889295497,2.0699145812887223e-06,0.3075423654146926,0.09093277648997107,0.09087135699249904,0.9164032437114511,0.3423239364477934,0.20000624629126457,0.6600062245647808,0.013333663981386126,0.6098334448450308,0.036640198353748474,0.7035884945795334,0.08658729539729712,0.73502745135008,0.39452295764805756,0.5819953389830509,0.0014534625187082482,0.727770222291315,0.1504907463294299,0.04775060041171089,0.15385977337110485,0.43545852409600566,0.27188031544765734,1
0.0031010034074436645,0.03926993474403437,0.001907555988751653,0.0008952213240437883,0.018463080836039463,0.6856327878696893,0.002972795401991999,0.9089053803339517,0.7420585656982459,0.5901314501423308,0.9980658567324256,0.0003276867412236111,0.0003276867412236111,0.0008222675783243188,0.0006754373189637036,0.0011686448849334004,0.0011505153163469796,0.3037761292755505,0.009077598609553986,0.6867460243950166,0.1078137963046088,0.001503422201942507,0.639188624635405,0.9204597611984109,0.7092279794202817,0.00019928061567728685,0.3293051977262504,0.7514777961269725,0.0007549209698954211,0.349065763948567,0.037127866387742965,0.00790827156949601,0.012161079885366802,0.00044131656343504626,3.447257854080921e-06,0.015427062089604711,2.3383310518181336e-07,0.30754143752451835,0.06646104331500603,0.011335448229515651,0.9097575181326257,0.34242075154527857,0.23134241984997878,0.6600049994323115,0.0006980230288422411,0.6120953064004504,0.08104951618673026,0.7048696270439028,0.08652304002692782,0.7351295776390562,0.39014752090323274,0.5764406779661018,0.0012052897226817233,0.7296087718643941,0.17957260451007523,0.029234332113449224,0.1626682011331445,0.4293515961002434,0.3467991340652543,1
0.0015281161166437623,0.03336166801875908,0.0051506391265616625,0.001566671137997363,0.018334406084821963,0.6687434319171296,0.032100148389145024,0.9396595001637018,0.7422684246411589,0.5901339376775843,0.9972315812326075,0.000609712337778841,0.000609712337778841,0.0003603224818859067,0.0210814440830461,0.005766995469012655,0.0003668229315774406,0.3035256662084847,0.008769782685397827,0.689142730415498,0.1078408439828069,0.00695300175998957,0.63329380749383,0.9203260092459615,0.7047961427085384,0.000326688045296276,0.32657940350248044,0.7485718128440934,1.191901311041348e-05,0.05719775499654538,0.022231738764745934,0.017210410936789333,0.010814261062843236,0.0002855357301123422,3.5389995665137367e-06,0.013726496821556985,2.3530922443445474e-07,0.30754019343860245,0.05708921626851089,0.03507147931826991,0.903091880267422,0.3738148553377853,0.19498165611227158,0.6599532488763713,0.003991336275483385,0.6093624049944404,0.10505426709030065,0.7016237763057626,0.08738753525313972,0.7401023423253567,0.3941533888170731,0.5807114406779661,0.04079689724714537,0.7283920574953852,0.1801258386337773,0.03850497483989021,0.19522397308781872,0.4117522418555375,0.16676975413638473,1
0.0011160149852218605,0.03869139002640621,0.005535622369446421,0.0025578085932416775,0.017627540221252395,0.6698693889806335,0.004496239777861912,0.9685583324238786,0.7421063816599224,0.5900458496644899,0.9982995892060145,0.0014808250104658813,0.0014808250104658813,0.000644331054189203,0.0005518229040244671,0.0013696466512505014,3.782565130260521e-05,0.30286685104770833,0.009406458339541852,0.6852013436827343,0.10785352166488456,0.002723812007039958,0.6359427866277766,0.9230533686958163,0.7119080097838005,0.0011022989604560218,0.32703946975202036,0.748583939481465,0.0003325482003205559,0.1086978940631406,0.024449983209121916,0.020751037324517607,0.026478922588534966,4.031580957029301e-05,3.4018280637896715e-06,0.015192609547102557,8.411770998266291e-07,0.3075402789864118,0.06695913714822123,0.010167094367633963,0.9029226258332047,0.34683544692260243,0.23703389347868822,0.6599850548702704,0.000786772845238724,0.6121519703876274,0.04855446357611226,0.7038740311140276,0.08697205578323225,0.7381370659182642,0.39939255149352615,0.5877724576271187,0.0023377369182020773,0.7301973735955627,0.18629384587893136,0.05077767612076853,0.36698831444759206,0.5576979832759469,0.25989639709293333,0
0.0007693028859730041,0.04312582216375725,0.006264334809753882,0.002422623298440269,0.01700115496882554,0.6579342441074914,0.003830088567139956,0.9735676088617264,0.7418079746398307,0.5897259818960109,0.9978820285384813,0.0002549488666945757,0.0002549488666945757,0.0013783243188080416,0.00010251306697736135,0.00042009761675185377,0.00010306326939593473,0.3025325765602757,0.008106461596640462,0.685505055117083,0.10793779499134985,0.00029691675901179844,0.6380861790442002,0.9212899898315391,0.708463774635216,0.002256954244269237,0.33402146661255977,0.7300544375775829,0.001233963838789113,0.19186326072723475,0.010955662839168037,0.0031853159240760663,0.08217038834944844,0.00015935523745946794,3.2998536218931956e-06,0.014602959282885564,1.5063006195034071e-07,0.30753939800955227,0.05265234966187092,0.005496973150920793,0.9006376909712716,0.34159880963462935,0.22223936890412493,0.659906285655614,0.00040944804354837164,0.6121028250164859,0.014441707153317085,0.7048875912629604,0.08624602798578014,0.7324111198507646,0.38911950629477393,0.5752118644067796,0.0015999945791607697,0.7363795380768823,0.180053918197696,0.04224682639524245,0.2506639518413598,1.0,0.3733183856502242,1
0.1069297238276323,0.03127696777926096,0.370245009823594,0.16206530778289735,0.10966906383082858,0.6975754391232548,0.183785935025396,0.9670413619993451,0.7422670078719241,0.5903705461778727,0.9982378432328951,0.07412902902056547,0.08561743887341068,0.15202114219959179,0.06608586251722576,0.17100683997936011,0.03321503433797058,0.44132850091639897,0.19305398637068147,0.7061616502618492,0.10930560121065107,0.10204792656145623,0.5604635869186785,0.9607577413268354,0.8591441016538025,0.002035474659784772,0.33016634737282513,0.7498208564933734,0.0002660566881750455,0.09873491986661928,0.02807003490654105,0.0130315018460514,0.06520290966811981,0.000369484668863391,3.485044601983366e-06,0.015629590081563626,8.052230523158645e-07,0.30754174041895543,0.10276231345428073,0.025187469185215933,0.9044160473115924,0.34242740073310585,0.22353271862478713,0.6634438193581907,0.07712207397846985,0.5792961036413119,0.01705549710910337,0.7016086485423456,0.08638573035258909,0.7340539783263137,0.3899864599017819,0.5761758474576272,0.000984221122808266,0.7268692259148714,0.17512460215551082,0.03685026875571821,0.22685021246458925,0.4332135154565061,0.22614813669398484,1
0.003482369773527363,0.037430873602523625,0.006930491561699652,0.00406612326982777,0.01718873520867384,0.646974928689386,0.01308008695458724,0.9264978718760231,0.7418425083899304,0.5895724863383099,0.9978713146253373,0.002893816159320615,0.002893816159320615,0.0017634452495152565,0.009532825218052656,0.007455223434846791,0.002657099914113942,0.3014021941985593,0.019514466231460508,0.6851014284782467,0.11034690674394054,0.010031940551463399,0.6300224366165583,0.923678886291447,0.7095588855464028,0.002061228590109442,0.3247666638354898,0.7467660462972966,6.006722272126835e-05,0.07214685881175335,0.05516650697360597,0.02465241328508926,0.023224638317877577,0.000907595105152744,3.402867719184686e-06,0.015189514603955602,5.125955901158982e-07,0.3075385918180358,0.09087147263357537,0.02084918681912367,0.899408107287399,0.3412046077848691,0.22033425006843363,0.6603011230400025,0.005172470608738322,0.6140220745026497,0.03470882212483105,0.7037974468117295,0.08040820568479803,0.7325826396437887,0.38408110502694304,0.5686016949152543,0.0014339813777232307,0.726759186193486,0.17067438686445158,0.020807124885635866,0.1903107294617564,0.4291018704201193,0.3133987938766043,1
0.007163436811686967,0.03436684906447057,0.011973052448643476,0.005390353749489965,0.02302270653468475,0.743657108542261,0.003161034784118072,0.938513587253083,0.7421975861794162,0.5903152350998832,0.9981284485407932,0.002327559655522995,0.002328456731056755,0.007249882641085824,0.005045439098985387,0.004358054661967865,0.001257729745204695,0.30890658863283,0.015311088883808392,0.6864673537277411,0.10858396549082658,0.007390717684635942,0.6380135517164012,0.9180652878093781,0.7062036604908769,0.0009289700641632924,0.32820811666965516,0.7503345849492996,0.00023345692674782157,0.17322212377592863,0.051161343393482675,0.013221181822747499,0.04641630944260786,0.00020884555747438356,3.898480897400893e-06,0.017212123545212437,1.669991700912387e-06,0.30754570050983654,0.1535642445257572,0.07481637408406659,0.905351924771382,0.34235477114299245,0.2284378944119576,0.660429103933653,0.004578406276075636,0.6138694735524738,0.025365613396984163,0.7025635886080379,0.08642899177612301,0.734615018259984,0.3906929980424149,0.5770775423728813,0.0013738439425086122,0.7261236883394452,0.17372049394955502,0.04153205054894785,0.1839589235127479,0.43429566007037723,0.25019328900572135,1
0.013856059037255973,0.03261828653800781,0.04163049987056697,0.012608672921306872,0.02396196570567071,0.7321723464945203,0.005228109827712251,0.9349121466768525,0.7420948704098891,0.5901999305246035,0.9981425457949301,0.0009651037617367383,0.0009651037617367383,0.01301969588733544,0.004639383788857063,0.007584497367590214,0.00807150014314343,0.3122598810243559,0.017558084813507423,0.687206966277477,0.10806766297534909,0.0052343393520630985,0.6349562485977115,0.9177748891428094,0.7048272372009334,0.0007057797034736856,0.32992884308673787,0.7505043578725027,0.0004910929760894194,0.25335371513680616,0.027315215616440888,0.002993875472107544,0.043094592276876474,0.0006929047464599261,3.834538940136592e-06,0.01733138484757384,4.160152161573632e-07,0.3075448621413053,0.13149868771432405,0.040771596702694576,0.905232451053111,0.3423919627540264,0.23245389226617286,0.6602362933517099,0.004153944926081045,0.6121660064211483,0.02677141210740285,0.7015774475302983,0.08632020145235661,0.7334552956899759,0.39034570017155096,0.5768847457627119,0.0009122256017766803,0.7277100327792821,0.17734860333279304,0.03976655420860018,0.19814536118980172,0.43328918990502857,0.2796118756765115,1
0.00041785048664319736,0.10113220231611815,0.001927385733101601,0.0007167452507033553,0.0183125399683648,0.6814292148326078,0.004883019348334996,0.9997817308741678,0.7424083306031011,0.5907389940465964,0.9996811201114247,0.000829705161174571,0.0009338406793852043,2.1451168486580263e-05,3.791446186708092e-05,4.338996356437671e-05,6.462925851703407e-05,0.30308288047401266,0.008526561415766493,0.6849069336638184,0.10784811212924494,5.5733003063685546e-05,0.6397181287861791,0.9212856813393017,0.7123721780201862,0.0010248723026622705,0.3300350122212471,0.7542713324087691,0.0018121757486359166,0.15641101575845165,0.13633268737233542,0.11451082024777737,0.0023544297486142543,0.0001839780500116379,3.4376804225632096e-06,0.015600336509352686,4.80239583283447e-07,0.3075411291660599,0.057351673403705054,0.005238925070523991,0.9123411372902365,0.34259750303268727,0.24084045686109168,0.6600030894147755,0.0003983741401530375,0.6128899018536612,0.5265687585797336,0.7221738974224183,0.08722579696051644,0.7409691064702568,0.3971664237840944,0.5853745762711865,0.0017160344189410901,0.7371302453036487,0.1910062941446254,0.04660338517840805,0.5916696175637394,0.6552423474213931,0.13870419050564403,0
0.036592308414694935,0.03709796798288284,0.07521930642822171,0.03651259488937233,0.03340470218361441,0.7196674673472452,0.06183991655242116,0.9370184437411327,0.7419850707941877,0.5902050519207136,0.9983072017232484,0.046635405264798764,0.05926583822988832,0.012667053506300643,0.012595649819970224,0.011269527156848959,0.006175308027674993,0.3313688026657999,0.044527569828532745,0.6155324301071645,0.11473945710133349,0.019654499812319925,0.5954734044919341,0.9236078935122882,0.7161092447084878,0.004702936363976883,0.32675949781212943,0.7497591208849358,0.0004776981152913297,0.1588887463500782,0.004350223827026228,0.01943859385345855,0.015876223719731995,0.00020073810268410682,4.834136727828499e-05,0.015836484911113446,0.00030276361725767754,0.3077211019428682,0.1479834862736834,0.1024662808024307,0.903903305937346,0.3432506578677209,0.20829360508374622,0.6791468447322107,0.0330265454019431,0.6355577182277673,0.07333150064056136,0.7020180436398157,0.08623001238295537,0.7326310841654825,0.38861372956276297,0.5744055084745763,0.0008487001420429281,0.7278433359316986,0.17654198798043544,0.040542086001829826,0.2294617563739377,0.43018401503399045,0.36299675274470383,1
0.006080686759916415,0.03195247529872624,0.03946353811686133,0.013855742507629908,0.019350404516226032,0.6616123705149377,0.009767767786165287,0.9756084251882571,0.7420629931021049,0.5900345825930475,0.9984983604893439,0.005023622989055679,0.005023622989055679,0.004326972140014287,0.002492030357460718,0.018311673905438038,0.003202834239908388,0.3040957264837614,0.009846490574541919,0.6845150348966147,0.10822124292027134,0.01042956782478326,0.638433924164236,0.9174467728240019,0.7092974219123395,0.00030778479543547115,0.32549175970228605,0.7461597144287141,0.00040122094955674214,0.06361124124681478,0.02340247888816659,0.017355862122270024,0.032635682136862625,0.0006265289289133223,3.628813190759434e-06,0.01654281029232247,1.1799464683078225e-06,0.3075396738598432,0.05965823100059388,0.017588996390621104,0.8997565722990228,0.3370905872197349,0.2354245549058188,0.6601165813876139,0.0032912741800988415,0.609782865064428,0.03219415617714385,0.701656868288237,0.08676659296530662,0.7373760286686822,0.3927732348246808,0.5798194915254238,0.0013441987279661945,0.7305983908352421,0.18332795774176472,0.03294044487648674,0.18083834985835695,0.42587813891306264,0.22730787072831296,0
0.004675630188821326,0.033164510321690266,0.022774211980882947,0.010371683432885932,0.018582914914063255,0.6714457288695391,0.015334425092480859,0.9713085234093637,0.7420771607944534,0.5901001364632573,0.9983805074447599,0.0019432599724896837,0.0021364003349081994,0.0026389835697520152,0.0013044808000388366,0.007232676013072453,0.0009567885771543086,0.3008916217452969,0.01285444236304872,0.6880535255364947,0.10989110690103274,0.005697672902679095,0.6384291676015258,0.9189893807721742,0.7093785037532683,0.004135380212606076,0.30697664908191225,0.7489146659552373,0.0005893682835397666,0.10971120110457068,0.013266334135393014,0.00559716834588715,0.02588558122591914,0.00024340793924221656,3.427151548835515e-06,0.015030951763276025,2.943539945401093e-07,0.30754039102644587,0.06547826586716221,0.008904305889096426,0.9026637661102842,0.34513953868665537,0.23422306240963547,0.6598761884442397,0.0025868180692189147,0.608508989126406,0.03885617062369707,0.7024529668380518,0.08664464283295406,0.73628668158627,0.41373311320587247,0.6101694915254238,0.0014077241876999467,0.7306201772230332,0.18166936183890597,0.030342234675205856,0.18838526912181305,0.43061788187218586,0.27810422143188496,0
0.061147611965586705,0.03407272856556464,0.0702752810903059,0.021156141979438135,0.031257599618659364,0.7000450382825402,0.01951954570806741,0.9090581687220342,0.7420328867558642,0.5901064284641927,0.9980489400274615,0.0015384845403983017,0.0015384845403983017,0.0609776507806919,0.0025260125896079096,0.014381831679366516,0.035900372172917264,0.2952342371270855,0.013416342137075776,0.7053081990737721,0.1092102195082739,0.017313082589140213,0.637601525689926,0.9132871384692798,0.7116758975512385,0.0003120107268295589,0.3309535718442601,0.755529195430683,0.003980414396647807,0.466212686830369,0.020860740462319113,0.0011623694092402629,0.04573537343043126,0.000698359274783012,3.6712941402939147e-06,0.016931586027357688,1.7974387828145476e-07,0.30754249627524477,0.0634648173336654,0.029029860006171193,0.9050681746904884,0.3426867921263679,0.23647356440936723,0.6605023008822442,0.010916408599498433,0.6009275526952937,0.025282349230180926,0.7025408969629126,0.08645311165989528,0.734325333113369,0.39080564391316913,0.5773902542372882,0.0010985669503290197,0.7281549920553537,0.17766062737856098,0.03995596980786825,0.19772485835694054,0.43159660473974293,0.28131281892685944,1
0.001298593723526422,0.031810263189365126,0.00228546594138375,0.0008169535642078928,0.018616822637111844,0.6745984086473503,0.008662663980474165,0.9354359925788497,0.7421825330062959,0.5903383545451804,0.9983630268496302,0.0014330781651815084,0.0014330781651815084,0.0016512705378099806,0.00016596274900076055,0.00010321435580623416,0.0010752218723160607,0.3039247569608801,0.009152229282942816,0.6844713325940904,0.10788600822520855,0.0005942898116159312,0.639139667938075,0.9209756690742508,0.7108134330456296,0.0009932186643472826,0.32876491479730346,0.7512947941448185,0.0012866101635485617,0.22853869175794667,0.04948225558489252,0.03405335946868309,0.05831848787931174,0.000984881528047485,3.3592021925940673e-06,0.014984315633664385,3.799425519209399e-07,0.3075406280766659,0.05718117205310447,0.004878755834906328,0.9059194249331693,0.3425330570583613,0.21423860465201727,0.6600469546454018,0.0008110534037944196,0.6133616540955277,0.016440487707741893,0.7018847302247042,0.08635535859494306,0.7337322150504689,0.39048190807257754,0.5768216101694915,0.0013814669976766625,0.7278311503249679,0.1766172278212589,0.02781907593778591,0.20239465297450426,0.4374891217980249,0.2931421060770063,1
1.9729287072422297e-06,0.024622087479839825,0.00043966427400562476,0.0003251235856413785,0.017226245713901682,0.6607116048641346,0.0035243723836316685,0.9999999999999999,0.701450417504184,0.5207220466152399,0.8923440632233653,3.28479157945099e-05,0.00015890945517612584,3.367690580671497e-06,3.215366441736654e-05,1.9019907332349203e-05,1.2435585456627541e-05,0.3031089408472836,0.008097855305561199,0.6855830865566499,0.1077552598466206,5.475523108011212e-05,0.6391250168274625,0.9214230813581711,0.7095218026933566,0.0267524408082791,0.31703912371928566,0.7363117824613546,1.008939710141657e-05,0.004108334244506951,0.10278174015114869,0.021306605253819638,0.07828564056686681,0.0074974613522508565,3.2478582502588827e-06,0.01429931568263232,2.2893028052125452e-08,0.3075396029379497,0.052817103775934404,0.0010201134752707585,0.8657712775225133,0.3421911718952421,0.20988640935620945,0.6599448004360398,6.494847895949753e-05,0.61254790590659,0.021474225114587353,0.6996826951623305,0.08631240590592142,0.7327931114508773,0.38959429734313905,0.5776245762711865,0.007140261674073736,0.726613328173529,0.17526291068643632,0.11793801463860934,0.21445644475920683,0.42249296858249147,0.3243776094015772,1
0.0025891300664545643,0.03308694008022057,0.011100339266891652,0.004528363017381531,0.016978235731423676,0.6649902417054496,0.014859469720088411,0.9423442104114372,0.7419850707941877,0.5899248383906874,0.9977607921529045,0.0008223042880210514,0.0008223042880210514,0.0025843045208694764,0.0017430943249672312,0.0018275750258121219,0.001193851989693673,0.3003522503265749,0.011200090939622908,0.685213280281782,0.10802263568321678,0.0038650022814679615,0.6385948620148082,0.9213491975302172,0.7092155528690715,0.0007037626382932632,0.32550670202492066,0.7473922217543055,0.00024424027328390685,0.17133518873546683,0.037312720091440967,0.010614987190894999,0.0457773997902905,0.0005484743498436093,3.295676097487773e-06,0.014496332132000769,1.2697261499952597e-07,0.30753992454252055,0.06078660510737754,0.0051324116075516955,0.9004435461790812,0.3415803234311095,0.22992414430402539,0.6600676526953544,0.0014653734424133968,0.6132124562577316,0.01976841107298875,0.702156084480995,0.08644875078490925,0.7345230391343356,0.39107450927230447,0.5775639830508474,0.0013679148996001286,0.7245318049874581,0.1383052115207687,0.02515653591033852,0.1738225920679887,0.4293970007693569,0.26001237049636616,0
0.01170353357555677,0.0366390107208538,0.03388667805638119,0.01673728495413373,0.022020620385234415,0.6765500675574239,0.032686223303540395,0.949885408708938,0.7421258622369016,0.5901823714522259,0.9982866197322086,0.0012895460797799176,0.0012895460797799176,0.011139912235942443,0.0034451510591129017,0.019998208084100588,0.0026409962782708274,0.3090623777804804,0.02290616030831722,0.6974365664340225,0.10846384054027593,0.014027768724333485,0.6025218757011443,0.9315714989569466,0.7047147797239169,0.0010705943158230825,0.3355676037862273,0.7494250871464259,0.0005585898428708573,0.11072460830706973,0.015885094937781324,0.0025881635089265156,0.0436542171919553,0.0002684163785838381,3.415696436664989e-06,0.01533875021871285,9.093948967165551e-08,0.30754076881661024,0.07157799957853599,0.006529165472507997,0.9042119463762128,0.3429148373484442,0.2366591160028145,0.6599535924622854,0.004079025184591624,0.6027720684858315,0.02728465419378259,0.7041813138084335,0.08647777182906403,0.7349158325534747,0.41085886828018164,0.6039546610169492,0.0012738972191941756,0.7280364593353379,0.1771566310918684,0.042589918801463865,0.26746193342776203,0.43406359176157505,0.16073913715787846,1
0.00157347465125473,0.056584259058749774,0.010808944240124482,0.004503040371639527,0.016518700864459872,0.6570334784566882,0.009123048572678422,0.9663865546218486,0.7418903243516067,0.5897692942745424,0.9978467854031392,0.0031695846540278692,0.0035773428622690034,0.0008892948260026533,0.0001642150913474764,0.004249997866766786,0.00013901016318350988,0.3017260961587088,0.013628114980316894,0.6853052573217664,0.10785569330487008,0.0023207092106120853,0.6337559793583128,0.9279675867201996,0.7207190531080435,0.003254980427390453,0.3249664190959738,0.7472037076642553,0.0015755456200814328,0.05624344241728495,0.1314186597490303,0.10750682679021144,0.025920728068200137,0.00010508562317849806,3.2883796068973057e-06,0.014571077128823788,8.486631331793103e-07,0.3075393307303397,0.08055901454050844,0.009052546275707354,0.9009712217681115,0.3416939441681581,0.2403591250048225,0.6602030764259702,0.0014874173459129482,0.6125408734494658,0.05210750857753083,0.7080228202311145,0.08644894374397943,0.7338274674546102,0.3903589336406081,0.5772809322033898,0.0029357232458291304,0.7307180313376879,0.1808904081927335,0.057471551921317476,0.3804665368271955,0.4443780190951858,0.43010669553115816,1
0.004232602270374066,0.03868492583961707,0.007501506426836497,0.004754901693713585,0.018195892966884196,0.6682555171896112,0.05169130032736566,0.9326748881370729,0.7420922139675737,0.5901473996330737,0.9980824914923071,0.0013842996830333114,0.0077485048741104,0.0029695683232982954,0.0023867663478809647,0.0010270493971482938,0.0026321213856283997,0.30406492388376116,0.013591176622628222,0.6789609157915335,0.10814302475214406,0.004037611628968124,0.6249316356293472,0.921199679221746,0.6956329387950182,0.0007730209518445804,0.32740673631361894,0.7493413031064036,0.00029159619512785255,0.1581225656141775,0.041240861295023426,0.006424393881069513,0.032177138450359376,0.000739703422458509,3.2953295456894344e-06,0.014757918422640605,6.141710461882822e-09,0.3075401582260203,0.05156803770187168,0.00037883654356126123,0.9026886564682574,0.34272960997325563,0.22022769568803818,0.6603720006407506,0.0039799615994032395,0.6161451882301408,0.04534592957173141,0.7011255055982181,0.08638171680392938,0.7321535128333793,0.39235331425777187,0.5768491525423729,0.0014661676106549986,0.7267887270582875,0.17437884255676045,0.07129174290942361,0.21507613314447593,0.4333976566145774,0.24818308334621925,0
0.0011408949716673884,0.020727414939382093,0.008468543773980753,0.0025646957625547044,0.01808289031814645,0.658384626932893,0.0023072272827862825,0.9789042889883225,0.7417265104088265,0.5894949337686421,0.9975262138440675,0.0032936277734585255,0.004292708271036422,0.0013557301765486274,0.011785555933135912,0.004930324336777794,3.39965645576868e-07,0.3047245789961353,0.011290214053929243,0.6871607135868502,0.108029013652904,0.0017427155987223778,0.6371401166704062,0.9215634270858449,0.70871579184121,3.4910249901273966e-05,0.3254209802792799,0.7461288466244953,1.5917684443403938e-05,0.034174442569939775,0.017132857437742812,0.011607870205531093,0.054499061456705834,3.5465275013817986e-07,3.3320829391386524e-06,0.014948278624419028,6.542766790971006e-07,0.3075394298554142,0.06391693327458381,0.022139427221107677,0.8934692678750106,0.3413075605941948,0.1765385625814085,0.6599730436555347,0.004897080404227737,0.6097616906777824,0.019106262698886815,0.700665054299216,0.08527853120790718,0.7333921214150644,0.36975184017842594,0.5501694915254237,0.0013704559179894787,0.7254545877516928,0.1641893764664162,0.032379345837145475,0.17187500000000003,0.42610516225863004,0.21574918818617597,0
0.2813863451491033,0.03388203505528497,0.566171581238742,0.17075963504681108,0.10560818804946759,0.6935647800630537,0.0015569760396388006,0.9204190767215976,0.7419655902172085,0.590129694235093,0.9982536321575284,0.10372981864364124,0.18066758397852853,0.21485798991698335,0.10466844109674903,0.5183411880725299,0.3103580478395452,0.3586320580194273,0.15292961120215737,0.6849515785817987,0.11074482982914441,0.20608668744429307,0.4780023964576756,0.9437984738689528,0.8634745660409008,3.1839658485831065e-06,0.326478739434205,0.7500832328292327,0.0004420501688406775,0.09220952216465877,0.00011245266974961564,0.004468405074720539,0.035019469034746474,0.0013119565422829989,0.006637055912410085,0.16560417551074938,0.017553497820413717,0.33028291782373614,0.08740435640529512,0.12631684131580365,0.9059741837207103,0.34352422445261477,0.23214341484743434,0.4058492843522743,0.43069517791549566,0.18160961634793132,0.031128022401144727,0.703022148936613,0.08714066341875386,0.7386758475581833,0.40778547578355856,0.5994957627118644,0.0010604516744887685,0.7294108480702245,0.1827238260786821,0.03540284766697164,0.2015536473087819,0.435017089812958,0.2554120921601979,1
0.0061382932660629915,0.029357104302885944,0.006264048607258109,0.005651402063486935,0.016718987839917304,0.6408196967422309,0.00450355744623637,0.9230055658627087,0.7420470544482127,0.5900743831571035,0.9981058929341743,0.002250164463847856,0.002250164463847856,0.005900602102255331,0.0019062414033043673,0.0020252916129802974,0.002807400515316347,0.3061667321420603,0.0120430215813388,0.6847381123214402,0.10792973448978196,0.008004693305521152,0.6296948620148082,0.9235761533865169,0.7080660125390087,0.00044702796718578406,0.3272006895488677,0.748986323357888,0.0005294854539919309,0.22366534076695066,0.039299897406194446,0.016791577463623412,0.04408694565903122,0.0005440218316923113,3.5698741812747806e-06,0.017269485984634753,1.3929557483184452e-06,0.3075409184424883,0.09183126113527079,0.03023335233006436,0.8988555413403956,0.3408036106112854,0.23732783659702053,0.6602095382422557,0.002621097952396027,0.6123099287127377,0.02640046804153869,0.7009609911710593,0.08630414725771779,0.7281247616644096,0.37866345190198847,0.5610470338983051,0.0009274717121127807,0.7273555424016649,0.17409779962191982,0.040517068847209514,0.23198477337110485,0.4337432365961633,0.0,1
